"","expedition_id","member_id","success","year","season","age","expedition_role","oxygen_used"
"318","GAN379301","GAN379301-01",FALSE,1979,"Autumn",42,"Leader",FALSE
"319","GAN379301","GAN379301-08",TRUE,1979,"Autumn",21,"Climber",FALSE
"320","GAN379301","GAN379301-06",TRUE,1979,"Autumn",28,"Climber",FALSE
"321","GAN379301","GAN379301-07",TRUE,1979,"Autumn",36,"Climber",FALSE
"322","GAN379301","GAN379301-09",TRUE,1979,"Autumn",22,"H-A Worker",FALSE
"323","GAUR83101","GAUR83101-02",FALSE,1983,"Spring",28,"Climber",FALSE
"324","GAUR83101","GAUR83101-03",FALSE,1983,"Spring",32,"Climber",FALSE
"325","GAUR83101","GAUR83101-04",FALSE,1983,"Spring",30,"Climber",FALSE
"326","GAUR83101","GAUR83101-05",FALSE,1983,"Spring",21,"Climber",FALSE
"327","GAUR83101","GAUR83101-07",FALSE,1983,"Spring",26,"Climber",FALSE
"328","GAUR83101","GAUR83101-06",FALSE,1983,"Spring",27,"Climber",FALSE
"329","GAUR83101","GAUR83101-08",FALSE,1983,"Spring",21,"Climber",FALSE
"330","GAUR83101","GAUR83101-09",FALSE,1983,"Spring",39,"Climber",FALSE
"331","GAUR83101","GAUR83101-01",FALSE,1983,"Spring",26,"Leader",FALSE
"332","JANU89401","JANU89401-03",FALSE,1989,"Winter",39,"Climber",FALSE
"333","JANU89401","JANU89401-04",FALSE,1989,"Winter",33,"Climber",FALSE
"334","JANU89401","JANU89401-02",FALSE,1989,"Winter",35,"Deputy Leader",FALSE
"335","JANU89401","JANU89401-01",FALSE,1989,"Winter",36,"Leader",FALSE
"336","JANU89401","JANU89401-05",FALSE,1989,"Winter",33,"Climber",FALSE
"337","JANU89401","JANU89401-06",FALSE,1989,"Winter",32,"Climber",FALSE
"338","JANU89401","JANU89401-07",FALSE,1989,"Winter",40,"Climber",FALSE
"339","JANU89401","JANU89401-08",FALSE,1989,"Winter",24,"Climber",FALSE
"340","JANU89401","JANU89401-09",FALSE,1989,"Winter",32,"Climber",FALSE
"341","JANU97301","JANU97301-01",FALSE,1997,"Autumn",29,"Leader",FALSE
"342","JANU97301","JANU97301-02",FALSE,1997,"Autumn",29,"Climber",FALSE
"343","JANU97301","JANU97301-03",FALSE,1997,"Autumn",55,"Climber",FALSE
"344","JANU97301","JANU97301-04",FALSE,1997,"Autumn",18,"Climber",FALSE
"345","JANU97301","JANU97301-05",FALSE,1997,"Autumn",28,"Climber",FALSE
"346","JANU97301","JANU97301-06",FALSE,1997,"Autumn",25,"Climber",FALSE
"347","JANU97301","JANU97301-07",FALSE,1997,"Autumn",26,"Climber",FALSE
"348","JANU97301","JANU97301-08",FALSE,1997,"Autumn",37,"Climber",FALSE
"349","JANU97301","JANU97301-09",FALSE,1997,"Autumn",26,"Climber",FALSE
"350","JANU98102","JANU98102-02",FALSE,1998,"Spring",36,"Climber",FALSE
"351","JANU98102","JANU98102-03",FALSE,1998,"Spring",40,"Climber",FALSE
"352","JANU98102","JANU98102-04",FALSE,1998,"Spring",28,"Climber",FALSE
"353","JANU98102","JANU98102-01",FALSE,1998,"Spring",39,"Leader",FALSE
"354","JANU98102","JANU98102-05",FALSE,1998,"Spring",36,"Climber",FALSE
"355","JANU98102","JANU98102-06",FALSE,1998,"Spring",33,"Climber",FALSE
"356","JETH78101","JETH78101-01",FALSE,1978,"Spring",40,"Leader",FALSE
"357","JETH78101","JETH78101-02",FALSE,1978,"Spring",30,"Climber",FALSE
"358","JETH78101","JETH78101-03",TRUE,1978,"Spring",26,"Climber",FALSE
"359","JETH78101","JETH78101-05",TRUE,1978,"Spring",24,"Climber",FALSE
"360","JETH78101","JETH78101-04",TRUE,1978,"Spring",23,"Climber",FALSE
"361","KAN180101","KAN180101-02",FALSE,1980,"Spring",33,"Climber",FALSE
"362","KAN180101","KAN180101-03",FALSE,1980,"Spring",40,"Climber",FALSE
"363","KAN180101","KAN180101-04",FALSE,1980,"Spring",42,"Climber",FALSE
"364","KAN180101","KAN180101-05",FALSE,1980,"Spring",27,"Climber",FALSE
"365","KAN180101","KAN180101-06",FALSE,1980,"Spring",42,"Climber",FALSE
"366","KAN180101","KAN180101-01",FALSE,1980,"Spring",38,"Leader",FALSE
"367","KAN180101","KAN180101-07",FALSE,1980,"Spring",39,"Exp Doctor",FALSE
"368","KANG81101","KANG81101-03",TRUE,1981,"Spring",31,"Climber",TRUE
"369","KANG81101","KANG81101-04",FALSE,1981,"Spring",30,"Climber",FALSE
"370","KANG81101","KANG81101-05",TRUE,1981,"Spring",33,"Climber",TRUE
"371","KANG81101","KANG81101-06",TRUE,1981,"Spring",27,"Climber",TRUE
"372","KANG81101","KANG81101-07",FALSE,1981,"Spring",45,"Exp Doctor",FALSE
"373","KANG81101","KANG81101-08",FALSE,1981,"Spring",32,"Wireless Operater",FALSE
"374","KANG81101","KANG81101-02",FALSE,1981,"Spring",34,"Deputy Leader",FALSE
"375","KANG81101","KANG81101-09",FALSE,1981,"Spring",30,"Climber",FALSE
"376","KANG81101","KANG81101-10",FALSE,1981,"Spring",27,"Climber",FALSE
"377","KANG81101","KANG81101-11",FALSE,1981,"Spring",32,"Climber",FALSE
"378","KANG81101","KANG81101-12",FALSE,1981,"Spring",30,"Climber",FALSE
"379","KANG81101","KANG81101-13",FALSE,1981,"Spring",25,"Climber",FALSE
"380","KANG81101","KANG81101-14",TRUE,1981,"Spring",26,"Climber",TRUE
"381","KANG81101","KANG81101-15",FALSE,1981,"Spring",27,"Climber",FALSE
"382","KANG81101","KANG81101-16",FALSE,1981,"Spring",35,"Climber",FALSE
"383","KANG81101","KANG81101-17",FALSE,1981,"Spring",28,"Climber",FALSE
"384","KANG81101","KANG81101-18",FALSE,1981,"Spring",31,"Climber",FALSE
"385","KANG81101","KANG81101-19",FALSE,1981,"Spring",34,"Climber",FALSE
"386","KANG81101","KANG81101-20",FALSE,1981,"Spring",34,"Climber",FALSE
"387","KANG81101","KANG81101-21",TRUE,1981,"Spring",31,"Climber",TRUE
"388","KANG81101","KANG81101-01",FALSE,1981,"Spring",37,"Leader",FALSE
"389","KANG81101","KANG81101-22",FALSE,1981,"Spring",31,"Climber",FALSE
"390","KANG81101","KANG81101-23",TRUE,1981,"Spring",24,"H-A Worker",TRUE
"391","KANG94301","KANG94301-03",FALSE,1994,"Autumn",22,"Climber",FALSE
"392","KANG94301","KANG94301-04",FALSE,1994,"Autumn",24,"Climber",FALSE
"393","KANG94301","KANG94301-02",FALSE,1994,"Autumn",28,"Climbing Leader",FALSE
"394","KANG94301","KANG94301-05",FALSE,1994,"Autumn",26,"Climber",FALSE
"395","KANG94301","KANG94301-06",FALSE,1994,"Autumn",42,"Exp Doctor",FALSE
"396","KANG94301","KANG94301-07",FALSE,1994,"Autumn",24,"Climber",FALSE
"397","KANG94301","KANG94301-08",FALSE,1994,"Autumn",24,"Climber",FALSE
"398","KANG94301","KANG94301-09",FALSE,1994,"Autumn",26,"Climber",FALSE
"399","KANG94301","KANG94301-10",FALSE,1994,"Autumn",25,"Climber",FALSE
"400","KANG94301","KANG94301-11",FALSE,1994,"Autumn",28,"Climber",FALSE
"401","KANG94301","KANG94301-01",FALSE,1994,"Autumn",39,"Leader",FALSE
"402","KANG94301","KANG94301-12",FALSE,1994,"Autumn",30,"Climber",FALSE
"403","LANG84101","LANG84101-02",FALSE,1984,"Spring",35,"Support",FALSE
"404","LANG84101","LANG84101-03",FALSE,1984,"Spring",25,"Climber",FALSE
"405","LANG84101","LANG84101-04",FALSE,1984,"Spring",23,"Climber",FALSE
"406","LANG84101","LANG84101-05",FALSE,1984,"Spring",38,"Climber",FALSE
"407","LANG84101","LANG84101-06",FALSE,1984,"Spring",25,"Support",FALSE
"408","LANG84101","LANG84101-01",FALSE,1984,"Spring",28,"Leader",FALSE
"409","LANG84101","LANG84101-07",FALSE,1984,"Spring",36,"Climber",FALSE
"410","LANG84101","LANG84101-08",FALSE,1984,"Spring",33,"Climber",FALSE
"411","LSHR90301","LSHR90301-02",TRUE,1990,"Autumn",36,"Climber",FALSE
"412","LSHR90301","LSHR90301-03",FALSE,1990,"Autumn",29,"Exp Doctor",FALSE
"413","LSHR90301","LSHR90301-01",FALSE,1990,"Autumn",33,"Leader",FALSE
"414","LSHR90301","LSHR90301-04",FALSE,1990,"Autumn",26,"Climber",FALSE
"415","LSHR90301","LSHR90301-05",FALSE,1990,"Autumn",43,"Climber",FALSE
"416","LSHR90301","LSHR90301-06",FALSE,1990,"Autumn",40,"Climber",FALSE
"417","LSHR90301","LSHR90301-07",FALSE,1990,"Autumn",27,"Climber",FALSE
"418","LSHR90301","LSHR90301-08",FALSE,1990,"Autumn",29,"Climber",FALSE
"419","LSHR90301","LSHR90301-09",TRUE,1990,"Autumn",32,"Climber",FALSE
"420","MAKA90306","MAKA90306-03",FALSE,1990,"Autumn",34,"Climber",FALSE
"421","MAKA90306","MAKA90306-04",FALSE,1990,"Autumn",35,"Climber",FALSE
"422","MAKA90306","MAKA90306-05",FALSE,1990,"Autumn",40,"Climber",FALSE
"423","MAKA90306","MAKA90306-06",FALSE,1990,"Autumn",31,"Climber",FALSE
"424","MAKA90306","MAKA90306-07",FALSE,1990,"Autumn",29,"Climber",FALSE
"425","MAKA90306","MAKA90306-08",FALSE,1990,"Autumn",24,"Climber",FALSE
"426","MAKA90306","MAKA90306-09",FALSE,1990,"Autumn",37,"Climber",FALSE
"427","MAKA90306","MAKA90306-10",FALSE,1990,"Autumn",34,"Climber",FALSE
"428","MAKA90306","MAKA90306-11",FALSE,1990,"Autumn",26,"Climber",FALSE
"429","MAKA90306","MAKA90306-01",FALSE,1990,"Autumn",37,"Leader",FALSE
"430","MAKA90306","MAKA90306-02",FALSE,1990,"Autumn",35,"Deputy Leader",FALSE
"431","MANA80101","MANA80101-03",FALSE,1980,"Spring",29,"Climber",FALSE
"432","MANA80101","MANA80101-01",FALSE,1980,"Spring",34,"Leader",FALSE
"433","MANA80101","MANA80101-04",FALSE,1980,"Spring",24,"Climber",TRUE
"434","MANA80101","MANA80101-02",FALSE,1980,"Spring",32,"Deputy Leader",FALSE
"435","MANA80101","MANA80101-05",TRUE,1980,"Spring",26,"Climber",TRUE
"436","MANA80101","MANA80101-06",FALSE,1980,"Spring",26,"Climber",FALSE
"437","MANA80101","MANA80101-07",FALSE,1980,"Spring",27,"Climber",FALSE
"438","MANA82401","MANA82401-02",FALSE,1982,"Winter",44,"Climber",FALSE
"439","MANA82401","MANA82401-03",FALSE,1982,"Winter",24,"Climber",TRUE
"440","MANA82401","MANA82401-04",FALSE,1982,"Winter",30,"Climber",FALSE
"441","MANA82401","MANA82401-05",FALSE,1982,"Winter",36,"BC Manager",FALSE
"442","MANA82401","MANA82401-06",FALSE,1982,"Winter",24,"Climber",FALSE
"443","MANA82401","MANA82401-07",FALSE,1982,"Winter",27,"Climber",FALSE
"444","MANA82401","MANA82401-08",FALSE,1982,"Winter",32,"Climber",TRUE
"445","MANA82401","MANA82401-09",FALSE,1982,"Winter",39,"Climber",FALSE
"446","MANA82401","MANA82401-10",FALSE,1982,"Winter",30,"Climber",TRUE
"447","MANA82401","MANA82401-01",FALSE,1982,"Winter",32,"Leader",FALSE
"448","MANA84101","MANA84101-05",TRUE,1984,"Spring",43,"Climber",FALSE
"449","MANA84101","MANA84101-01",TRUE,1984,"Spring",44,"Leader",FALSE
"450","MANA84101","MANA84101-06",TRUE,1984,"Spring",51,"Climber",FALSE
"451","MANA84101","MANA84101-02",TRUE,1984,"Spring",50,"Climber",FALSE
"452","MANA84101","MANA84101-04",TRUE,1984,"Spring",35,"Exp Doctor",FALSE
"453","MANA84101","MANA84101-03",TRUE,1984,"Spring",23,"Climber",FALSE
"454","MANA84101","MANA84101-07",TRUE,1984,"Spring",37,"H-A Worker",FALSE
"455","MANA84101","MANA84101-08",TRUE,1984,"Spring",29,"H-A Worker",FALSE
"456","MANA91301","MANA91301-02",FALSE,1991,"Autumn",24,"Climber",FALSE
"457","MANA91301","MANA91301-03",FALSE,1991,"Autumn",24,"Climber",FALSE
"458","MANA91301","MANA91301-01",FALSE,1991,"Autumn",34,"Leader",FALSE
"459","MANA91301","MANA91301-04",FALSE,1991,"Autumn",31,"Exp Doctor",FALSE
"460","MANA91301","MANA91301-05",FALSE,1991,"Autumn",32,"Climber",FALSE
"461","MANA91301","MANA91301-06",FALSE,1991,"Autumn",28,"Climber",FALSE
"462","MANA91301","MANA91301-07",FALSE,1991,"Autumn",29,"Climber",FALSE
"463","MANA97301","MANA97301-02",FALSE,1997,"Autumn",42,"Climber",FALSE
"464","MANA97301","MANA97301-03",FALSE,1997,"Autumn",49,"Climber",FALSE
"465","MANA97301","MANA97301-04",FALSE,1997,"Autumn",39,"Climber",FALSE
"466","MANA97301","MANA97301-05",FALSE,1997,"Autumn",49,"Climber",FALSE
"467","MANA97301","MANA97301-01",TRUE,1997,"Autumn",42,"Leader",FALSE
"468","MANA97301","MANA97301-06",FALSE,1997,"Autumn",43,"Climber",FALSE
"469","MANA97301","MANA97301-07",FALSE,1997,"Autumn",26,"Climber",FALSE
"470","MANA97301","MANA97301-08",FALSE,1997,"Autumn",34,"Climber",FALSE
"471","MANA97301","MANA97301-09",FALSE,1997,"Autumn",43,"Climber",FALSE
"472","MANA97301","MANA97301-10",TRUE,1997,"Autumn",37,"Climber",FALSE
"473","MANA97301","MANA97301-11",FALSE,1997,"Autumn",46,"Climber",FALSE
"474","MANA97301","MANA97301-12",TRUE,1997,"Autumn",38,"H-A Worker",FALSE
"475","MANA97301","MANA97301-13",TRUE,1997,"Autumn",35,"H-A Worker",FALSE
"476","NAMP79101","NAMP79101-02",FALSE,1979,"Spring",26,"Climber",FALSE
"477","NAMP79101","NAMP79101-03",FALSE,1979,"Spring",25,"Climber",FALSE
"478","NAMP79101","NAMP79101-01",FALSE,1979,"Spring",30,"Leader",FALSE
"479","NAMP79101","NAMP79101-04",FALSE,1979,"Spring",39,"Climber",FALSE
"480","NAMP79101","NAMP79101-05",FALSE,1979,"Spring",31,"Climber",FALSE
"481","NAMP79101","NAMP79101-06",FALSE,1979,"Spring",39,"Exp Doctor",FALSE
"482","NAMP79101","NAMP79101-07",FALSE,1979,"Spring",26,"Climber",FALSE
"483","NAMP79101","NAMP79101-08",FALSE,1979,"Spring",28,"Climber",FALSE
"484","NAMP79101","NAMP79101-09",FALSE,1979,"Spring",32,"Climber",FALSE
"485","NEMJ83101","NEMJ83101-04",FALSE,1983,"Spring",29,"Climber",FALSE
"486","NEMJ83101","NEMJ83101-05",FALSE,1983,"Spring",26,"Climber",FALSE
"487","NEMJ83101","NEMJ83101-06",FALSE,1983,"Spring",30,"Climber",FALSE
"488","NEMJ83101","NEMJ83101-07",FALSE,1983,"Spring",27,"Climber",FALSE
"489","NEMJ83101","NEMJ83101-08",FALSE,1983,"Spring",24,"Climber",FALSE
"490","NEMJ83101","NEMJ83101-09",FALSE,1983,"Spring",30,"Climber",FALSE
"491","NEMJ83101","NEMJ83101-10",FALSE,1983,"Spring",32,"Climber",FALSE
"492","NEMJ83101","NEMJ83101-11",FALSE,1983,"Spring",27,"Climber",FALSE
"493","NEMJ83101","NEMJ83101-12",FALSE,1983,"Spring",38,"Exp Doctor",FALSE
"494","NEMJ83101","NEMJ83101-02",FALSE,1983,"Spring",35,"Deputy Leader",FALSE
"495","NEMJ83101","NEMJ83101-03",FALSE,1983,"Spring",34,"Climbing Leader",FALSE
"496","NEMJ83101","NEMJ83101-13",FALSE,1983,"Spring",28,"Climber",FALSE
"497","NEMJ83101","NEMJ83101-14",FALSE,1983,"Spring",28,"Climber",FALSE
"498","NEMJ83101","NEMJ83101-15",FALSE,1983,"Spring",22,"Climber",FALSE
"499","NEMJ83101","NEMJ83101-01",FALSE,1983,"Spring",58,"Leader",FALSE
"500","NEMJ83101","NEMJ83101-18",FALSE,1983,"Spring",32,"H-A Worker",FALSE
"501","NEMJ83101","NEMJ83101-17",FALSE,1983,"Spring",30,"H-A Worker",FALSE
"502","NEMJ83101","NEMJ83101-16",FALSE,1983,"Spring",31,"H-A Worker",FALSE
"503","NILC79101","NILC79101-01",TRUE,1979,"Spring",44,"Leader",FALSE
"504","NILC79101","NILC79101-02",TRUE,1979,"Spring",23,"Climber",FALSE
"505","NILC79101","NILC79101-03",FALSE,1979,"Spring",29,"Exp Doctor",FALSE
"506","NILC79101","NILC79101-04",TRUE,1979,"Spring",28,"Climber",FALSE
"507","NILC79101","NILC79101-06",TRUE,1979,"Spring",22,"Climber",FALSE
"508","NILC79101","NILC79101-07",TRUE,1979,"Spring",29,"Climber",FALSE
"509","OHMI89101","OHMI89101-02",FALSE,1989,"Spring",27,"Climber",FALSE
"510","OHMI89101","OHMI89101-03",TRUE,1989,"Spring",26,"Climber",FALSE
"511","OHMI89101","OHMI89101-04",FALSE,1989,"Spring",22,"Climber",FALSE
"512","OHMI89101","OHMI89101-06",FALSE,1989,"Spring",23,"Climber",FALSE
"513","OHMI89101","OHMI89101-05",FALSE,1989,"Spring",45,"Climber",FALSE
"514","OHMI89101","OHMI89101-07",FALSE,1989,"Spring",49,"Climber",FALSE
"515","OHMI89101","OHMI89101-08",FALSE,1989,"Spring",51,"Climber",FALSE
"516","OHMI89101","OHMI89101-01",FALSE,1989,"Spring",47,"Leader",FALSE
"517","OHMI89101","OHMI89101-09",FALSE,1989,"Spring",24,"Climber",FALSE
"518","OHMI89101","OHMI89101-10",FALSE,1989,"Spring",35,"Exp Doctor",FALSE
"519","OHMI89101","OHMI89101-11",TRUE,1989,"Spring",29,"H-A Worker",FALSE
"520","PUMO80302","PUMO80302-02",FALSE,1980,"Autumn",26,"Climber",FALSE
"521","PUMO80302","PUMO80302-03",FALSE,1980,"Autumn",22,"Climber",FALSE
"522","PUMO80302","PUMO80302-04",FALSE,1980,"Autumn",41,"Climber",FALSE
"523","PUMO80302","PUMO80302-05",FALSE,1980,"Autumn",30,"Climber",FALSE
"524","PUMO80302","PUMO80302-01",FALSE,1980,"Autumn",25,"Leader",FALSE
"525","PUMO92308","PUMO92308-02",FALSE,1992,"Autumn",38,"Climber",FALSE
"526","PUMO92308","PUMO92308-03",FALSE,1992,"Autumn",42,"Climber",FALSE
"527","PUMO92308","PUMO92308-04",FALSE,1992,"Autumn",47,"Climber",FALSE
"528","PUMO92308","PUMO92308-05",FALSE,1992,"Autumn",41,"Climber",FALSE
"529","PUMO92308","PUMO92308-06",FALSE,1992,"Autumn",29,"Climber",FALSE
"530","PUMO92308","PUMO92308-07",FALSE,1992,"Autumn",64,"Climber",FALSE
"531","PUMO92308","PUMO92308-01",TRUE,1992,"Autumn",53,"Leader",FALSE
"532","PUMO92308","PUMO92308-08",FALSE,1992,"Autumn",30,"Climber",FALSE
"533","PUMO96101","PUMO96101-01",TRUE,1996,"Spring",36,"Leader",FALSE
"534","PUMO96101","PUMO96101-02",FALSE,1996,"Spring",32,"Climber",FALSE
"535","PUMO96101","PUMO96101-03",TRUE,1996,"Spring",35,"Climber",FALSE
"536","PUMO96101","PUMO96101-04",FALSE,1996,"Spring",23,"Climber",FALSE
"537","PUMO96101","PUMO96101-05",FALSE,1996,"Spring",40,"Climber",FALSE
"538","PUMO96101","PUMO96101-06",FALSE,1996,"Spring",38,"Climber",FALSE
"539","PUMO96101","PUMO96101-07",TRUE,1996,"Spring",43,"Climber",FALSE
"540","PUMO96101","PUMO96101-08",FALSE,1996,"Spring",36,"Climber",FALSE
"541","PUTH97302","PUTH97302-03",FALSE,1997,"Autumn",51,"Climber",FALSE
"542","PUTH97302","PUTH97302-02",FALSE,1997,"Autumn",45,"Climber",FALSE
"543","PUTH97302","PUTH97302-04",FALSE,1997,"Autumn",42,"Climber",FALSE
"544","PUTH97302","PUTH97302-05",FALSE,1997,"Autumn",32,"Climber",FALSE
"545","PUTH97302","PUTH97302-06",FALSE,1997,"Autumn",44,"Climber",FALSE
"546","PUTH97302","PUTH97302-01",FALSE,1997,"Autumn",38,"Leader",FALSE
"547","PUTH97302","PUTH97302-07",FALSE,1997,"Autumn",34,"Climber",FALSE
"548","TAWO83101","TAWO83101-02",FALSE,1983,"Spring",29,"Climber",FALSE
"549","TAWO83101","TAWO83101-01",FALSE,1983,"Spring",24,"Leader",FALSE
"550","TAWO83101","TAWO83101-03",FALSE,1983,"Spring",31,"Climber",FALSE
"551","TAWO83101","TAWO83101-04",FALSE,1983,"Spring",24,"Climber",FALSE
"552","TAWO83101","TAWO83101-05",FALSE,1983,"Spring",29,"Climber",FALSE
"553","TILI91302","TILI91302-03",FALSE,1991,"Autumn",39,"Climber",FALSE
"554","TILI91302","TILI91302-02",TRUE,1991,"Autumn",48,"Deputy Leader",FALSE
"555","TILI91302","TILI91302-04",FALSE,1991,"Autumn",38,"Climber",FALSE
"556","TILI91302","TILI91302-05",FALSE,1991,"Autumn",45,"Climber",FALSE
"557","TILI91302","TILI91302-06",FALSE,1991,"Autumn",47,"Climber",FALSE
"558","TILI91302","TILI91302-07",FALSE,1991,"Autumn",36,"Climber",FALSE
"559","TILI91302","TILI91302-08",FALSE,1991,"Autumn",40,"Climber",FALSE
"560","TILI91302","TILI91302-09",TRUE,1991,"Autumn",45,"Climber",FALSE
"561","TILI91302","TILI91302-01",FALSE,1991,"Autumn",34,"Leader",FALSE
"562","TILI91302","TILI91302-10",FALSE,1991,"Autumn",34,"Climber",FALSE
"563","TILI92301","TILI92301-02",FALSE,1992,"Autumn",22,"Climber",FALSE
"564","TILI92301","TILI92301-03",FALSE,1992,"Autumn",30,"Climber",FALSE
"565","TILI92301","TILI92301-04",FALSE,1992,"Autumn",30,"Climber",FALSE
"566","TILI92301","TILI92301-05",FALSE,1992,"Autumn",30,"Climber",FALSE
"567","TILI92301","TILI92301-06",FALSE,1992,"Autumn",19,"Climber",FALSE
"568","TILI92301","TILI92301-08",FALSE,1992,"Autumn",51,"Climber",FALSE
"569","TILI92301","TILI92301-09",FALSE,1992,"Autumn",47,"Climber",FALSE
"570","TILI92301","TILI92301-10",FALSE,1992,"Autumn",33,"Climber",FALSE
"571","TILI92301","TILI92301-11",FALSE,1992,"Autumn",27,"Climber",FALSE
"572","TILI92301","TILI92301-12",FALSE,1992,"Autumn",51,"Climber",FALSE
"573","TILI92301","TILI92301-01",FALSE,1992,"Autumn",52,"Leader",FALSE
"574","TILI92301","TILI92301-13",FALSE,1992,"Autumn",54,"Climber",FALSE
"575","TILI92301","TILI92301-14",FALSE,1992,"Autumn",45,"Climber",FALSE
"576","TILI92301","TILI92301-07",FALSE,1992,"Autumn",51,"Climber",FALSE
"577","CHOY98307","CHOY98307-02",FALSE,1998,"Autumn",46,"Climber",FALSE
"578","CHOY98307","CHOY98307-03",FALSE,1998,"Autumn",37,"Climber",FALSE
"579","CHOY98307","CHOY98307-04",FALSE,1998,"Autumn",26,"Climber",FALSE
"580","CHOY98307","CHOY98307-05",FALSE,1998,"Autumn",62,"Climber",FALSE
"581","CHOY98307","CHOY98307-01",TRUE,1998,"Autumn",41,"Leader",TRUE
"582","DHA198302","DHA198302-02",FALSE,1998,"Autumn",25,"Climber",FALSE
"583","DHA198302","DHA198302-01",FALSE,1998,"Autumn",56,"Leader",FALSE
"584","DHA198302","DHA198302-03",FALSE,1998,"Autumn",28,"Climber",FALSE
"585","DHA198302","DHA198302-04",FALSE,1998,"Autumn",30,"Climber",FALSE
"586","DHA198302","DHA198302-05",FALSE,1998,"Autumn",36,"Climber",FALSE
"587","AMAD98311","AMAD98311-02",TRUE,1998,"Autumn",32,"Climber",FALSE
"588","AMAD98311","AMAD98311-03",TRUE,1998,"Autumn",38,"Climber",FALSE
"589","AMAD98311","AMAD98311-04",TRUE,1998,"Autumn",21,"Climber",FALSE
"590","AMAD98311","AMAD98311-05",TRUE,1998,"Autumn",35,"Climber",FALSE
"591","AMAD98311","AMAD98311-06",TRUE,1998,"Autumn",50,"Climber",FALSE
"592","AMAD98311","AMAD98311-01",TRUE,1998,"Autumn",37,"Leader",FALSE
"593","AMAD98311","AMAD98311-07",TRUE,1998,"Autumn",19,"Climber",FALSE
"594","AMAD98311","AMAD98311-08",TRUE,1998,"Autumn",24,"Climber",FALSE
"595","AMAD98316","AMAD98316-02",TRUE,1998,"Autumn",30,"Climber",FALSE
"596","AMAD98316","AMAD98316-03",FALSE,1998,"Autumn",32,"Climber",FALSE
"597","AMAD98316","AMAD98316-05",FALSE,1998,"Autumn",34,"Climber",FALSE
"598","AMAD98316","AMAD98316-01",TRUE,1998,"Autumn",39,"Leader",FALSE
"599","AMAD98316","AMAD98316-06",TRUE,1998,"Autumn",42,"Climber",FALSE
"600","AMAD98316","AMAD98316-07",FALSE,1998,"Autumn",42,"Climber",FALSE
"601","AMAD98316","AMAD98316-08",FALSE,1998,"Autumn",32,"Climber",FALSE
"602","AMAD98316","AMAD98316-09",TRUE,1998,"Autumn",50,"Climber",FALSE
"603","AMAD98316","AMAD98316-04",FALSE,1998,"Autumn",32,"Climber",FALSE
"604","AMAD98316","AMAD98316-11",TRUE,1998,"Autumn",33,"H-A Worker",FALSE
"605","AMAD98316","AMAD98316-13",TRUE,1998,"Autumn",31,"H-A Worker",FALSE
"606","LHOT88301","LHOT88301-01",FALSE,1988,"Autumn",45,"Leader",FALSE
"607","LHOT88301","LHOT88301-03",TRUE,1988,"Autumn",30,"Climber",TRUE
"608","LHOT88301","LHOT88301-02",TRUE,1988,"Autumn",34,"Climber",TRUE
"609","LHOT88301","LHOT88301-05",TRUE,1988,"Autumn",26,"Climber",TRUE
"610","LHOT88301","LHOT88301-04",TRUE,1988,"Autumn",25,"Climber",TRUE
"611","EVER81101","EVER81101-02",FALSE,1981,"Spring",36,"Leader",FALSE
"612","EVER81101","EVER81101-05",FALSE,1981,"Spring",38,"Climber",FALSE
"613","EVER81101","EVER81101-03",FALSE,1981,"Spring",31,"Climber",FALSE
"614","EVER81101","EVER81101-09",FALSE,1981,"Spring",27,"Climber",FALSE
"615","EVER81101","EVER81101-06",FALSE,1981,"Spring",26,"Climber",TRUE
"616","KWAN82402","KWAN82402-01",TRUE,1982,"Winter",31,"Leader",FALSE
"617","KWAN82402","KWAN82402-04",TRUE,1982,"Winter",31,"Climber",FALSE
"618","KWAN82402","KWAN82402-02",TRUE,1982,"Winter",33,"Climber",FALSE
"619","KWAN82402","KWAN82402-05",TRUE,1982,"Winter",29,"Climber",FALSE
"620","KWAN82402","KWAN82402-03",TRUE,1982,"Winter",27,"Climber",FALSE
"621","AMAD98402","AMAD98402-02",TRUE,1998,"Winter",35,"Climber",FALSE
"622","AMAD98402","AMAD98402-01",TRUE,1998,"Winter",28,"Leader",FALSE
"623","AMAD98402","AMAD98402-03",FALSE,1998,"Winter",27,"Climber",FALSE
"624","AMAD98402","AMAD98402-04",TRUE,1998,"Winter",32,"Climber",FALSE
"625","AMAD98402","AMAD98402-05",TRUE,1998,"Winter",45,"Climber",FALSE
"626","CHAM91301","CHAM91301-11",TRUE,1991,"Autumn",41,"Climber",FALSE
"627","SPHN93101","SPHN93101-02",TRUE,1993,"Spring",36,"Co-Leader",FALSE
"628","SPHN93101","SPHN93101-01",TRUE,1993,"Spring",44,"Co-Leader",FALSE
"629","SPHN93101","SPHN93101-14",TRUE,1993,"Spring",50,"Climber",FALSE
"630","SPHN93101","SPHN93101-09",TRUE,1993,"Spring",46,"Climber",FALSE
"631","SPHN93101","SPHN93101-04",TRUE,1993,"Spring",28,"Climber",FALSE
"632","SPHN93101","SPHN93101-13",TRUE,1993,"Spring",25,"Climber",FALSE
"633","SPHN93101","SPHN93101-11",TRUE,1993,"Spring",29,"Climber",FALSE
"634","SPHN93101","SPHN93101-03",TRUE,1993,"Spring",38,"Climber",FALSE
"635","SPHN93101","SPHN93101-15",TRUE,1993,"Spring",29,"Climber",FALSE
